year,c2f6,c6f14,nitrousOxide,c3f8,c7f16,methane,sf6,c4f10,c8f18,methylBromide,c4f8,carbonTetraChloride,methylChloride,c5f12,co2,nf3
1722,0.0,0.0,272.899049644823,0.0,0.0,708.448231783441,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,276.70099999999996,0.0
1723,0.0,0.0,272.949048979242,0.0,0.0,710.334014444832,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,276.7,0.0
1724,0.0,0.0,272.983049702127,0.0,0.0,711.8640613168069,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,276.70799999999997,0.0
1725,0.0,0.0,273.029049101289,0.0,0.0,713.0370031481971,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,276.718,0.0
1726,0.0,0.0,273.066049572617,0.0,0.0,714.031164763593,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,276.719,0.0
1727,0.0,0.0,273.11004921559,0.0,0.0,715.513026372774,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,276.712,0.0
1728,0.0,0.0,273.15004944415904,0.0,0.0,716.6720233236481,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,276.707,0.0
1729,0.0,0.0,273.19304932229596,0.0,0.0,717.805208163923,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,276.715,0.0
1730,0.0,0.0,273.238049257967,0.0,0.0,719.642045874839,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,276.723,0.0
1731,0.0,0.0,273.279049349427,0.0,0.0,721.395105247323,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,276.73,0.0
1732,0.0,0.0,273.315049466073,0.0,0.0,722.8849215526731,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,276.733,0.0
1733,0.0,0.0,273.351049493556,0.0,0.0,723.5130447372479,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,276.73900000000003,0.0
1734,0.0,0.0,273.391049295642,0.0,0.0,723.762876724239,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,276.753,0.0
1735,0.0,0.0,273.425049544006,0.0,0.0,723.03591743509,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,276.76,0.0
1736,0.0,0.0,273.46004944411703,0.0,0.0,722.043107464209,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,276.77299999999997,0.0
1737,0.0,0.0,273.49404947567996,0.0,0.0,721.684946961246,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,276.79,0.0
1738,0.0,0.0,273.527049570501,0.0,0.0,721.378115511709,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,276.812,0.0
1739,0.0,0.0,273.566049333721,0.0,0.0,721.650021965379,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,276.835,0.0
1740,0.0,0.0,273.602049435696,0.0,0.0,722.1611171858881,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,276.855,0.0
1741,0.0,0.0,273.634049569998,0.0,0.0,723.133070286465,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,276.876,0.0
1742,0.0,0.0,273.667049415752,0.0,0.0,724.375130046811,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,276.901,0.0
1743,0.0,0.0,273.695049700814,0.0,0.0,725.917047873679,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,276.926,0.0
1744,0.0,0.0,273.727049392595,0.0,0.0,727.300063480733,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,276.953,0.0
1745,0.0,0.0,273.75404974701803,0.0,0.0,728.6180882567661,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,276.986,0.0
1746,0.0,0.0,273.785049324044,0.0,0.0,729.704874482287,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,277.014,0.0
1747,0.0,0.0,273.80204991017,0.0,0.0,729.832086077086,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,277.04400000000004,0.0
1748,0.0,0.0,273.817049748533,0.0,0.0,730.233087883233,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,277.08,0.0
1749,0.0,0.0,273.833049996166,0.0,0.0,730.97699227931,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,277.10900000000004,0.0
1750,0.0,0.0,273.865049340949,0.0,0.0,731.4060052355001,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,277.147,0.0
1751,0.0,0.0,273.894049662206,0.0,0.0,731.838166776795,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,277.188,0.0
1752,0.0,0.0,273.92704959497297,0.0,0.0,732.8999767917869,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,277.22900000000004,0.0
1753,0.0,0.0,273.973049165634,0.0,0.0,733.634042661431,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,277.263,0.0
1754,0.0,0.0,274.01604930293803,0.0,0.0,734.2020182789121,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,277.30400000000003,0.0
1755,0.0,0.0,274.051049480027,0.0,0.0,734.7360792745669,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,277.351,0.0
1756,0.0,0.0,274.079049458592,0.0,0.0,735.4210005302431,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,277.389,0.0
1757,0.0,0.0,274.096050052475,0.0,0.0,735.8930268024201,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,277.442,0.0
1758,0.0,0.0,274.129049371791,0.0,0.0,736.206988869886,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,277.48900000000003,0.0
1759,0.0,0.0,274.165049388881,0.0,0.0,736.0988844058211,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,277.54,0.0
1760,0.0,0.0,274.193049690821,0.0,0.0,735.4841672902271,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,277.605,0.0
1761,0.0,0.0,274.222049439108,0.0,0.0,735.7630152789501,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,277.664,0.0
1762,0.0,0.0,274.250049964095,0.0,0.0,736.303109772737,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,277.732,0.0
1763,0.0,0.0,274.30204873223,0.0,0.0,737.181045404133,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,277.796,0.0
1764,0.0,0.0,274.34004965643,0.0,0.0,738.1030592986681,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,277.85900000000004,0.0
1765,0.0,0.0,274.372049257502,0.0,0.0,738.986038961866,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,277.91299999978696,0.0
1766,0.0,0.0,274.392050103933,0.0,0.0,739.831084998373,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,277.957999998298,0.0
1767,0.0,0.0,274.426049096179,0.0,0.0,740.728975498747,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,278.016999996594,0.0
1768,0.0,0.0,274.44704993751,0.0,0.0,741.222059372388,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,278.077999994892,0.0
1769,0.0,0.0,274.468049695999,0.0,0.0,741.747041087731,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,278.134999993189,0.0
1770,0.0,0.0,274.49504947831,0.0,0.0,742.301016832267,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,278.193999991486,0.0
1771,0.0,0.0,274.513049877229,0.0,0.0,742.871161829995,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,278.269999989783,0.0
1772,0.0,0.0,274.53104967524297,0.0,0.0,744.018971610795,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,278.333999988079,0.0
1773,0.0,0.0,274.547049886442,0.0,0.0,744.662987079072,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,278.411999986376,0.0
1774,0.0,0.0,274.565049656435,0.0,0.0,744.878070699524,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,278.490999984675,0.0
1775,0.0,0.0,274.579049926533,0.0,0.0,745.3670546407001,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,278.585999982971,0.0
1776,0.0,0.0,274.594049724709,0.0,0.0,746.0480735507471,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,278.682999981268,0.0
1777,0.0,0.0,274.60604993221904,0.0,0.0,746.736922378396,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,278.773999979565,0.0
1778,0.0,0.0,274.61804982102103,0.0,0.0,746.751062500081,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,278.865999977863,0.0
1779,0.0,0.0,274.62904990753503,0.0,0.0,746.9070270033949,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,278.95899997616,0.0
1780,0.0,0.0,274.639049870601,0.0,0.0,747.231069961246,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,279.053999974458,0.0
1781,0.0,0.0,274.647049959774,0.0,0.0,747.766034000657,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,279.144999972755,0.0
1782,0.0,0.0,274.654049904997,0.0,0.0,748.290012838596,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,279.242999971051,0.0
1783,0.0,0.0,274.658050074782,0.0,0.0,748.627027971479,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,279.339999969348,0.0
1784,0.0,0.0,274.664049903156,0.0,0.0,748.934028469444,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,279.433999967646,0.0
1785,0.0,0.0,274.669050065812,0.0,0.0,749.252036804649,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,279.531999965944,0.0
1786,0.0,0.0,274.676049846393,0.0,0.0,749.5639818314121,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,279.628999964241,0.0
1787,0.0,0.0,274.678050090377,0.0,0.0,749.669090309606,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,279.728999962537,0.0
1788,0.0,0.0,274.677050100301,0.0,0.0,750.161020471306,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,279.830999960833,0.0
1789,0.0,0.0,274.678050027724,0.0,0.0,750.647049195078,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,279.932999959132,0.0
1790,0.0,0.0,274.67705008604497,0.0,0.0,751.1640349650979,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,280.036999957428,0.0
1791,0.0,0.0,274.67405020363,0.0,0.0,751.7080516770401,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,280.140999955726,0.0
1792,0.0,0.0,274.674049832913,0.0,0.0,752.278006981479,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,280.240999954022,0.0
1793,0.0,0.0,274.659050617205,0.0,0.0,752.682064807564,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,280.33199995232104,0.0
1794,0.0,0.0,274.648049990157,0.0,0.0,753.2520349837289,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,280.414999950616,0.0
1795,0.0,0.0,274.631050593452,0.0,0.0,753.8410574325369,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,280.491999948915,0.0
1796,0.0,0.0,274.61505021797,0.0,0.0,754.518048031627,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,280.554999947211,0.0
1797,0.0,0.0,274.6010503671,0.0,0.0,755.256068091169,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,280.622999945507,0.0
1798,0.0,0.0,274.584050391638,0.0,0.0,756.1130465030499,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,280.68199994380404,0.0
1799,0.0,0.0,274.570050181889,0.0,0.0,756.942052962031,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,280.752999942104,0.0
1800,0.0,0.0,274.547050601526,0.0,0.0,757.7620516368061,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,280.8339999404,0.0
1801,0.0,0.0,274.532050275923,0.0,0.0,758.5840626212289,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,280.918999938696,0.0
1802,0.0,0.0,274.523050200522,0.0,0.0,759.507072198753,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,280.99399993699296,0.0
1803,0.0,0.0,274.505050386039,0.0,0.0,760.508056894263,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,281.07299993529097,0.0
1804,0.0,0.0,274.486050429457,0.0,0.0,761.5410820547299,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,281.156999933588,0.0
1805,0.0,0.0,274.466050393362,0.0,0.0,762.671059409637,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,281.23399993188497,0.0
1806,0.0,0.0,274.447050446569,0.0,0.0,763.799082237429,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,281.321999930183,0.0
1807,0.0,0.0,274.42805036532,0.0,0.0,765.0220779046831,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,281.408999928479,0.0
1808,0.0,0.0,274.41105033118,0.0,0.0,766.319082240811,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,281.495999926777,0.0
1809,0.0,0.0,274.383050613919,0.0,0.0,767.6550859340961,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,281.565999925074,0.0
1810,0.0,0.0,274.360050444231,0.0,0.0,769.147114948605,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,281.647999923371,0.0
1811,0.0,0.0,274.33405049182005,0.0,0.0,770.718047439433,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,281.717999921667,0.0
1812,0.0,0.0,274.30405058912896,0.0,0.0,772.210125573752,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,281.789999919965,0.0
1813,0.0,0.0,274.267050726797,0.0,0.0,773.700989985253,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,281.85799991826303,0.0
1814,0.0,0.0,274.23105060343,0.0,0.0,774.8281358471901,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,281.93099991656004,0.0
1815,0.0,0.0,274.1810510994,0.0,0.0,776.140023805424,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,281.991999914857,0.0
1816,0.0,0.0,274.14305065899896,0.0,0.0,777.3801614542439,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,282.05899991315397,0.0
1817,0.0,0.0,274.107050724257,0.0,0.0,778.9910320107319,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,282.12699991145,0.0
1818,0.0,0.0,274.071050792735,0.0,0.0,780.30305907245,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,282.199999909749,0.0
1819,0.0,0.0,274.050050206754,0.0,0.0,781.4260506802619,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,282.271999908046,0.0
1820,0.0,0.0,274.00705099277303,0.0,0.0,782.427072247778,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,282.345999906342,0.0
1821,0.0,0.0,273.970050656862,0.0,0.0,783.568119342699,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,282.414999904639,0.0
1822,0.0,0.0,273.93305072420503,0.0,0.0,784.956051355977,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,282.476999902936,0.0
1823,0.0,0.0,273.89505066265303,0.0,0.0,786.221077439894,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,282.539999901233,0.0
1824,0.0,0.0,273.847050854551,0.0,0.0,787.4750735927071,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,282.61799989953096,0.0
1825,0.0,0.0,273.786051217024,0.0,0.0,788.7140598983791,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,282.675999897828,0.0
1826,0.0,0.0,273.72805109438303,0.0,0.0,789.831047898501,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,282.692999896124,0.0
1827,0.0,0.0,273.677051053953,0.0,0.0,790.870087242808,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,282.692999894421,0.0
1828,0.0,0.0,273.641050597608,0.0,0.0,791.983044174944,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,282.707999892719,0.0
1829,0.0,0.0,273.602050777607,0.0,0.0,793.000066476003,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,282.760999891016,0.0
1830,0.0,0.0,273.56405073523604,0.0,0.0,793.960033024358,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,282.824999889315,0.0
1831,0.0,0.0,273.520050514507,0.0,0.0,794.81006855617,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,282.890999887612,0.0
1832,0.0,0.0,273.444051785256,0.0,0.0,795.5789865171919,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,282.921999885907,0.0
1833,0.0,0.0,273.372050372322,0.0,0.0,796.12411941917,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,282.965999884207,0.0
1834,0.0,0.0,273.21405364785704,0.0,0.0,797.0440445388831,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,283.027999882501,0.0
1835,0.0,0.0,273.079052148949,0.0,0.0,797.830973654315,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,283.08599988080005,0.0
1836,0.0,0.0,272.954052573254,0.0,0.0,798.106006842371,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,283.148999879096,0.0
1837,0.0,0.0,272.873051881729,0.0,0.0,798.1159873047251,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,283.197999877395,0.0
1838,0.0,0.0,272.866049814228,0.0,0.0,797.9370214587219,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,283.252999875691,0.0
1839,0.0,0.0,272.858049895065,0.0,0.0,797.922095123315,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,283.310999873987,0.0
1840,0.0,0.0,272.799050996208,0.0,0.0,798.387053899438,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,283.381999872284,0.0
1841,0.0,0.0,272.689052034456,0.0,0.0,799.06007971122,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,283.466999870581,0.0
1842,0.0,0.0,272.58205313939203,0.0,0.0,800.0011196001241,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,283.527999868879,0.0
1843,0.0,0.0,272.607049005983,0.0,0.0,801.492192801649,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,283.565999867176,0.0
1844,0.0,0.0,272.648048759904,0.0,0.0,803.619088721824,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,283.608999865475,0.0
1845,0.0,0.0,272.640051676633,0.0,0.0,805.6650737627859,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,283.72499986376897,0.0
1846,0.0,0.0,272.730047515279,0.0,0.0,807.2559570217501,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,283.846999862067,0.0
1847,0.0,0.0,272.813048896005,0.0,0.0,807.936978408458,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,283.935999860366,0.0
1848,0.0,0.0,272.885048768967,0.0,0.0,808.092035560246,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,284.067999858662,0.0
1849,0.0,0.0,272.954048871896,0.0,0.0,808.215004834135,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,284.206999856957,0.0
1850,1.28878216410917e-06,0.0,273.021049007482,0.0,0.0,808.2490268668049,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,284.316999854786,0.0
1851,1.03102573128734e-05,0.0,273.094048702186,0.0,0.0,808.414105258401,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,284.450999849332,0.0
1852,2.06673598077227e-05,0.0,273.168049068467,0.0,0.0,809.16312805974,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,284.597999840503,0.0
1853,3.10744549386201e-05,0.0,273.264048213939,0.0,0.0,810.404059562896,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,284.730999828568,0.0
1854,4.15132507514937e-05,0.0,273.363048505591,0.0,0.0,811.732143295796,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,284.84599980594896,0.0
1855,5.20028595643669e-05,0.0,273.47004813718604,0.0,0.0,813.332044159146,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,284.940999795651,0.0
1856,6.25495738772403e-05,0.0,273.578048193114,0.0,0.0,814.7961228991251,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,285.048999782585,0.0
1857,7.315969619011391e-05,0.0,273.675048130232,0.0,0.0,816.452119083236,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,285.20399977284,0.0
1858,8.38395085029877e-05,0.0,273.756049476232,0.0,0.0,818.355132982116,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,285.36899976532396,0.0
1859,9.45953158158609e-05,0.0,273.895047234716,0.0,0.0,820.396080285657,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,285.54499975017995,0.0
1860,0.000105433403128734,0.0,274.056047624358,0.0,0.0,822.312123489456,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,285.73899972727,0.0
1861,0.00011636007544160701,0.0,274.240046583891,0.0,0.0,824.399186655214,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,285.932999712095,0.0
1862,0.00012738162275448102,0.0,274.416046975026,0.0,0.0,827.0291976919971,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,286.09999970202205,0.0
1863,0.000138504335067352,0.0,274.571047424077,0.0,0.0,830.166212730123,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,286.270999683975,0.0
1864,0.000149734502380226,0.0,274.720047608922,0.0,0.0,833.604132760787,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,286.441999662368,0.0
1865,0.000161078459693101,0.0,274.880047305434,0.0,0.0,836.894198722684,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,286.613999643223,0.0
1866,0.00017254241700596999,0.0,275.048047050454,0.0,0.0,840.36220901718,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,286.78099962778197,0.0
1867,0.000184132774318849,0.0,275.213047442292,0.0,0.0,843.995121841156,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,286.954999606091,0.0
1868,0.000195855731631721,0.0,275.391046770883,0.0,0.0,847.249130640571,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,287.104999589739,0.0
1869,0.000207717638944601,0.0,275.561047078313,0.0,0.0,850.130080298651,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,287.224999569047,0.0
1870,0.000219724796257473,0.0,275.720047697914,0.0,0.0,852.435013137334,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,287.354999554298,0.0
1871,0.000231883453570348,0.0,275.903046508592,0.0,0.0,853.9930722341901,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,287.493999528791,0.0
1872,0.000244199960883202,0.0,276.07804726163897,0.0,0.0,855.232991809663,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,287.663999490614,0.0
1873,0.000256680568196095,0.0,276.250046911786,0.0,0.0,856.168200928098,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,287.859999466552,0.0
1874,0.00026933157550897,0.0,276.41604739074603,0.0,0.0,857.82007016944,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,288.060999474767,0.0
1875,0.000282159282821837,0.0,276.585046866053,0.0,0.0,859.4690603160809,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,288.29099944872996,0.0
1876,0.000295169990134694,0.0,276.73504744571204,0.0,0.0,860.8591008221171,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,288.51999943517,0.0
1877,0.000308369997447593,0.0,276.86404808281503,0.0,0.0,862.379114574781,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,288.751999423484,0.0
1878,0.000321765554760454,0.0,277.002047413925,0.0,0.0,864.1391514632429,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,288.992999412669,0.0
1879,0.000335363012073323,0.0,277.133048053738,0.0,0.0,866.283159231416,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,289.22099937678297,0.0
1880,0.00034916866938619905,0.0,277.265047365436,0.0,0.0,868.6961063073591,0.0,0.0,0.0,5.2999978176457105,0.0,0.0250004286778735,457.0,0.0,289.469999320198,0.0
